Data,Produto,Estado,Área Colhida (ha),Área Plantada (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
12021,8,3,924038.0,924038.0,2639977.0,2857.0,17.0,124.8,853.0,2.1
12021,9,3,163949.0,163949.0,343314.0,2094.0,17.0,124.8,853.0,2.1
22021,1,3,955867.0,955867.0,7606694.0,7958.0,20.4,81.3,960.8,3.8
22021,2,3,37044.0,37462.0,59987.0,1619.0,20.4,81.3,960.8,3.8
22021,3,3,21485.0,21894.0,32061.0,1492.0,20.4,81.3,960.8,3.8
22021,4,3,,,,,20.4,81.3,960.8,3.8
22021,5,3,781927.0,784787.0,4435388.0,5672.0,20.4,81.3,960.8,3.8
22021,6,3,,,,,20.4,81.3,960.8,3.8
22021,7,3,6087229.0,6087229.0,19514310.0,3206.0,20.4,81.3,960.8,3.8
22021,8,3,930045.0,930045.0,2629595.0,2827.0,20.4,81.3,960.8,3.8
22021,9,3,163910.0,163910.0,349318.0,2131.0,20.4,81.3,960.8,3.8
32021,1,3,950106.0,950106.0,7706548.0,8111.0,19.6,203.6,961.6,3.8
32021,2,3,35943.0,36361.0,54650.0,1520.0,19.6,203.6,961.6,3.8
32021,3,3,24035.0,24174.0,37571.0,1563.0,19.6,203.6,961.6,3.8
32021,4,3,,,,,19.6,203.6,961.6,3.8
32021,5,3,781100.0,784460.0,4429108.0,5670.0,19.6,203.6,961.6,3.8
32021,6,3,,,,,19.6,203.6,961.6,3.8
32021,7,3,6091873.0,6091873.0,19649811.0,3226.0,19.6,203.6,961.6,3.8
32021,8,3,914455.0,914455.0,2569054.0,2809.0,19.6,203.6,961.6,3.8
32021,9,3,163899.0,163899.0,347955.0,2123.0,19.6,203.6,961.6,3.8
42021,1,3,950106.0,950106.0,7706548.0,8111.0,17.8,23.8,965.4,4.0
42021,2,3,35943.0,36361.0,54650.0,1520.0,17.8,23.8,965.4,4.0
42021,3,3,24035.0,24174.0,37571.0,1563.0,17.8,23.8,965.4,4.0
42021,4,3,,,,,17.8,23.8,965.4,4.0
42021,5,3,781100.0,784460.0,4429108.0,5670.0,17.8,23.8,965.4,4.0
42021,6,3,,,,,17.8,23.8,965.4,4.0
42021,7,3,6091873.0,6091873.0,19649811.0,3226.0,17.8,23.8,965.4,4.0
42021,8,3,914455.0,914455.0,2569054.0,2809.0,17.8,23.8,965.4,4.0
42021,9,3,163899.0,163899.0,347955.0,2123.0,17.8,23.8,965.4,4.0
52021,1,3,949867.0,949867.0,7970168.0,8391.0,12.8,61.8,964.3,4.1
52021,2,3,36110.0,36578.0,54265.0,1503.0,12.8,61.8,964.3,4.1
52021,3,3,24317.0,24496.0,36528.0,1502.0,12.8,61.8,964.3,4.1
52021,4,3,,,,,12.8,61.8,964.3,4.1
52021,5,3,775277.0,779387.0,4351288.0,5613.0,12.8,61.8,964.3,4.1
52021,6,3,,,,,12.8,61.8,964.3,4.1
52021,7,3,6095677.0,6095677.0,20259588.0,3324.0,12.8,61.8,964.3,4.1
52021,8,3,1021353.0,1021353.0,3064586.0,3001.0,12.8,61.8,964.3,4.1
52021,9,3,163898.0,163898.0,348059.0,2124.0,12.8,61.8,964.3,4.1
62021,1,3,949867.0,949867.0,7970168.0,8391.0,11.2,124.2,965.7,4.4
62021,2,3,36110.0,36578.0,54265.0,1503.0,11.2,124.2,965.7,4.4
62021,3,3,24317.0,24496.0,36528.0,1502.0,11.2,124.2,965.7,4.4
62021,4,3,,,,,11.2,124.2,965.7,4.4
62021,5,3,775277.0,779387.0,4351288.0,5613.0,11.2,124.2,965.7,4.4
62021,6,3,,,,,11.2,124.2,965.7,4.4
62021,7,3,6095677.0,6095677.0,20259588.0,3324.0,11.2,124.2,965.7,4.4
62021,8,3,1021353.0,1021353.0,3064586.0,3001.0,11.2,124.2,965.7,4.4
62021,9,3,163898.0,163898.0,348059.0,2124.0,11.2,124.2,965.7,4.4
72021,1,3,948573.0,948573.0,8254155.0,8702.0,11.7,65.0,966.9,4.2
72021,2,3,36110.0,36578.0,54319.0,1504.0,11.7,65.0,966.9,4.2
72021,3,3,24533.0,24712.0,35826.0,1460.0,11.7,65.0,966.9,4.2
72021,4,3,,,,,11.7,65.0,966.9,4.2
72021,5,3,776277.0,780337.0,4391760.0,5657.0,11.7,65.0,966.9,4.2
72021,6,3,,,,,11.7,65.0,966.9,4.2
72021,7,3,6107208.0,6107270.0,20401342.0,3341.0,11.7,65.0,966.9,4.2
72021,8,3,1127077.0,1127507.0,3411714.0,3027.0,11.7,65.0,966.9,4.2
72021,9,3,162457.0,162457.0,344729.0,2122.0,11.7,65.0,966.9,4.2
82021,1,3,948573.0,948573.0,8254155.0,8702.0,13.3,130.3,966.5,4.3
82021,2,3,36110.0,36578.0,54319.0,1504.0,13.3,130.3,966.5,4.3
82021,3,3,24533.0,24712.0,35826.0,1460.0,13.3,130.3,966.5,4.3
82021,4,3,,,,,13.3,130.3,966.5,4.3
82021,5,3,776277.0,780337.0,4391760.0,5657.0,13.3,130.3,966.5,4.3
82021,6,3,,,,,13.3,130.3,966.5,4.3
82021,7,3,6107208.0,6107270.0,20401342.0,3341.0,13.3,130.3,966.5,4.3
82021,8,3,1127077.0,1127507.0,3411714.0,3027.0,13.3,130.3,966.5,4.3
82021,9,3,162457.0,162457.0,344729.0,2122.0,13.3,130.3,966.5,4.3
92021,1,3,948573.0,948573.0,8254155.0,8702.0,15.1,224.5,962.7,4.7
92021,2,3,36110.0,36578.0,54319.0,1504.0,15.1,224.5,962.7,4.7
92021,3,3,24533.0,24712.0,35826.0,1460.0,15.1,224.5,962.7,4.7
92021,4,3,,,,,15.1,224.5,962.7,4.7
92021,5,3,776277.0,780337.0,4379894.0,5642.0,15.1,224.5,962.7,4.7
92021,6,3,,,,,15.1,224.5,962.7,4.7
92021,7,3,6107208.0,6107270.0,20419562.0,3344.0,15.1,224.5,962.7,4.7
92021,8,3,1171062.0,1171492.0,3580843.0,3058.0,15.1,224.5,962.7,4.7
92021,9,3,162564.0,162564.0,345595.0,2126.0,15.1,224.5,962.7,4.7
102021,1,3,949073.0,949073.0,8258255.0,8701.0,17.7,190.9,963.0,4.7
102021,2,3,36110.0,36578.0,54319.0,1504.0,17.7,190.9,963.0,4.7
102021,3,3,24290.0,24469.0,35389.0,1457.0,17.7,190.9,963.0,4.7
102021,4,3,,,,,17.7,190.9,963.0,4.7
102021,5,3,776277.0,780337.0,4379651.0,5642.0,17.7,190.9,963.0,4.7
102021,6,3,,,,,17.7,190.9,963.0,4.7
102021,7,3,6107258.0,6107320.0,20419712.0,3344.0,17.7,190.9,963.0,4.7
102021,8,3,1194903.0,1195333.0,3558191.0,2978.0,17.7,190.9,963.0,4.7
102021,9,3,159717.0,159717.0,344496.0,2157.0,17.7,190.9,963.0,4.7
112021,1,3,949073.0,949073.0,8258255.0,8701.0,18.7,114.8,960.7,4.9
112021,2,3,36110.0,36578.0,54319.0,1504.0,18.7,114.8,960.7,4.9
112021,3,3,24290.0,24469.0,35389.0,1457.0,18.7,114.8,960.7,4.9
112021,4,3,,,,,18.7,114.8,960.7,4.9
112021,5,3,776277.0,780337.0,4379651.0,5642.0,18.7,114.8,960.7,4.9
112021,6,3,,,,,18.7,114.8,960.7,4.9
112021,7,3,6107258.0,6107320.0,20419712.0,3344.0,18.7,114.8,960.7,4.9
112021,8,3,1194903.0,1195333.0,3558191.0,2978.0,18.7,114.8,960.7,4.9
112021,9,3,159717.0,159717.0,344496.0,2157.0,18.7,114.8,960.7,4.9
122021,1,3,949611.0,949611.0,8295840.0,8736.0,19.7,70.0,961.4,4.8
122021,2,3,36080.0,36578.0,54247.0,1504.0,19.7,70.0,961.4,4.8
122021,3,3,24290.0,24469.0,35389.0,1457.0,19.7,70.0,961.4,4.8
122021,4,3,,,,,19.7,70.0,961.4,4.8
122021,5,3,776082.0,780142.0,4391398.0,5658.0,19.7,70.0,961.4,4.8
122021,6,3,,,,,19.7,70.0,961.4,4.8
122021,7,3,6107558.0,6107620.0,20421119.0,3344.0,19.7,70.0,961.4,4.8
122021,8,3,1228978.0,1228978.0,3545796.0,2885.0,19.7,70.0,961.4,4.8
122021,9,3,159717.0,159717.0,344496.0,2157.0,19.7,70.0,961.4,4.8
12022,1,3,953022.0,953022.0,7816015.0,8201.0,23.0,123.2,959.9,4.4
12022,2,3,33579.0,33579.0,61583.0,1834.0,23.0,123.2,959.9,4.4
12022,3,3,24478.0,24478.0,38324.0,1566.0,23.0,123.2,959.9,4.4
12022,4,3,,,,,23.0,123.2,959.9,4.4
12022,5,3,816921.0,818171.0,5527212.0,6766.0,23.0,123.2,959.9,4.4
12022,6,3,,,,,23.0,123.2,959.9,4.4
12022,7,3,6362434.0,6362434.0,21071023.0,3312.0,23.0,123.2,959.9,4.4
12022,8,3,1127077.0,1127507.0,2885317.0,2560.0,23.0,123.2,959.9,4.4
12022,9,3,151222.0,151222.0,327358.0,2165.0,23.0,123.2,959.9,4.4
22022,1,3,933447.0,952840.0,7471177.0,8004.0,21.4,125.0,960.3,4.0
22022,2,3,32644.0,32734.0,47971.0,1470.0,21.4,125.0,960.3,4.0
22022,3,3,24602.0,24602.0,37811.0,1537.0,21.4,125.0,960.3,4.0
22022,4,3,,,,,21.4,125.0,960.3,4.0
22022,5,3,798357.0,804427.0,3856406.0,4830.0,21.4,125.0,960.3,4.0
22022,6,3,,,,,21.4,125.0,960.3,4.0
22022,7,3,6334353.0,6362588.0,13105770.0,2069.0,21.4,125.0,960.3,4.0
22022,8,3,1142799.0,1143229.0,2873980.0,2515.0,21.4,125.0,960.3,4.0
22022,9,3,150702.0,150705.0,310917.0,2063.0,21.4,125.0,960.3,4.0
32022,1,3,939121.0,964777.0,7417818.0,7899.0,19.3,89.8,961.2,4.3
32022,2,3,31926.0,32136.0,42601.0,1334.0,19.3,89.8,961.2,4.3
32022,3,3,26961.0,27023.0,39704.0,1473.0,19.3,89.8,961.2,4.3
32022,4,3,,,,,19.3,89.8,961.2,4.3
32022,5,3,775571.0,786116.0,3024976.0,3900.0,19.3,89.8,961.2,4.3
32022,6,3,,,,,19.3,89.8,961.2,4.3
32022,7,3,6278846.0,6381617.0,9495492.0,1512.0,19.3,89.8,961.2,4.3
32022,8,3,1143618.0,1144048.0,2887549.0,2525.0,19.3,89.8,961.2,4.3
32022,9,3,150032.0,150032.0,292971.0,1953.0,19.3,89.8,961.2,4.3
42022,1,3,939121.0,964777.0,7417818.0,7899.0,17.4,198.8,962.4,4.1
42022,2,3,31926.0,32136.0,42601.0,1334.0,17.4,198.8,962.4,4.1
42022,3,3,26961.0,27023.0,39704.0,1473.0,17.4,198.8,962.4,4.1
42022,4,3,,,,,17.4,198.8,962.4,4.1
42022,5,3,775571.0,786116.0,3024976.0,3900.0,17.4,198.8,962.4,4.1
42022,6,3,,,,,17.4,198.8,962.4,4.1
42022,7,3,6278846.0,6381617.0,9495492.0,1512.0,17.4,198.8,962.4,4.1
42022,8,3,1143618.0,1144048.0,2887549.0,2525.0,17.4,198.8,962.4,4.1
42022,9,3,150032.0,150032.0,292971.0,1953.0,17.4,198.8,962.4,4.1
52022,1,3,935445.0,963781.0,7436447.0,7950.0,17.0,124.8,853.0,2.1
52022,2,3,31804.0,32020.0,42188.0,1326.0,17.0,124.8,853.0,2.1
52022,3,3,28978.0,29000.0,43956.0,1517.0,17.0,124.8,853.0,2.1
52022,4,3,,,,,17.0,124.8,853.0,2.1
52022,5,3,774662.0,785575.0,2983639.0,3852.0,17.0,124.8,853.0,2.1
52022,6,3,,,,,17.0,124.8,853.0,2.1
52022,7,3,6227383.0,6387985.0,9163740.0,1472.0,17.0,124.8,853.0,2.1
52022,8,3,1275791.0,1275791.0,3802775.0,2981.0,17.0,124.8,853.0,2.1
52022,9,3,149401.0,149404.0,292106.0,1955.0,17.0,124.8,853.0,2.1
62022,1,3,935445.0,963781.0,7436447.0,7950.0,17.0,124.8,853.0,2.1
62022,2,3,31804.0,32020.0,42188.0,1326.0,17.0,124.8,853.0,2.1
62022,3,3,28978.0,29000.0,43956.0,1517.0,17.0,124.8,853.0,2.1
62022,4,3,,,,,17.0,124.8,853.0,2.1
62022,5,3,774662.0,785575.0,2983639.0,3852.0,17.0,124.8,853.0,2.1
62022,6,3,,,,,17.0,124.8,853.0,2.1
62022,7,3,6227383.0,6387985.0,9163740.0,1472.0,17.0,124.8,853.0,2.1
62022,8,3,1275791.0,1275791.0,3802775.0,2981.0,17.0,124.8,853.0,2.1
62022,9,3,149401.0,149404.0,292106.0,1955.0,17.0,124.8,853.0,2.1
72022,1,3,934380.0,963833.0,7478711.0,8004.0,17.0,124.8,853.0,2.1
72022,2,3,31800.0,32020.0,40750.0,1281.0,17.0,124.8,853.0,2.1
72022,3,3,30077.0,30374.0,44685.0,1486.0,17.0,124.8,853.0,2.1
72022,4,3,,,,,17.0,124.8,853.0,2.1
72022,5,3,772591.0,784335.0,3005494.0,3890.0,17.0,124.8,853.0,2.1
72022,6,3,,,,,17.0,124.8,853.0,2.1
72022,7,3,6215638.0,6387670.0,9326531.0,1500.0,17.0,124.8,853.0,2.1
72022,8,3,1463754.0,1463754.0,4573993.0,3125.0,17.0,124.8,853.0,2.1
72022,9,3,149409.0,149412.0,292874.0,1960.0,17.0,124.8,853.0,2.1
82022,1,3,934380.0,963833.0,7478711.0,8004.0,12.1,129.0,967.0,4.3
82022,2,3,31800.0,32020.0,40750.0,1281.0,12.1,129.0,967.0,4.3
82022,3,3,30077.0,30374.0,44685.0,1486.0,12.1,129.0,967.0,4.3
82022,4,3,,,,,12.1,129.0,967.0,4.3
82022,5,3,772591.0,784335.0,3005494.0,3890.0,12.1,129.0,967.0,4.3
82022,6,3,,,,,12.1,129.0,967.0,4.3
82022,7,3,6215638.0,6387670.0,9326531.0,1500.0,12.1,129.0,967.0,4.3
82022,8,3,1463754.0,1463754.0,4573993.0,3125.0,12.1,129.0,967.0,4.3
82022,9,3,149409.0,149412.0,292874.0,1960.0,12.1,129.0,967.0,4.3
92022,1,3,934380.0,963833.0,7478711.0,8004.0,12.5,50.8,965.5,4.2
92022,2,3,31800.0,32020.0,40750.0,1281.0,12.5,50.8,965.5,4.2
92022,3,3,30077.0,30374.0,44745.0,1488.0,12.5,50.8,965.5,4.2
92022,4,3,,,,,12.5,50.8,965.5,4.2
92022,5,3,772591.0,784335.0,3001734.0,3885.0,12.5,50.8,965.5,4.2
92022,6,3,,,,,12.5,50.8,965.5,4.2
92022,7,3,6215638.0,6387670.0,9341831.0,1503.0,12.5,50.8,965.5,4.2
92022,8,3,1464449.0,1464449.0,4614920.0,3151.0,12.5,50.8,965.5,4.2
92022,9,3,149407.0,149410.0,292878.0,1960.0,12.5,50.8,965.5,4.2
102022,1,3,931934.0,961714.0,7493127.0,8040.0,15.0,162.6,962.6,4.8
102022,2,3,31800.0,32020.0,40750.0,1281.0,15.0,162.6,962.6,4.8
102022,3,3,30057.0,30374.0,44700.0,1487.0,15.0,162.6,962.6,4.8
102022,4,3,,,,,15.0,162.6,962.6,4.8
102022,5,3,772541.0,784285.0,3000740.0,3884.0,15.0,162.6,962.6,4.8
102022,6,3,,,,,15.0,162.6,962.6,4.8
102022,7,3,6215638.0,6387670.0,9341148.0,1503.0,15.0,162.6,962.6,4.8
102022,8,3,1497186.0,1497186.0,4807068.0,3211.0,15.0,162.6,962.6,4.8
102022,9,3,149149.0,149152.0,294029.0,1971.0,15.0,162.6,962.6,4.8
112022,1,3,931934.0,961714.0,7493127.0,8040.0,18.4,51.6,964.4,4.5
112022,2,3,31800.0,32020.0,40750.0,1281.0,18.4,51.6,964.4,4.5
112022,3,3,30057.0,30374.0,44700.0,1487.0,18.4,51.6,964.4,4.5
112022,4,3,,,,,18.4,51.6,964.4,4.5
112022,5,3,772541.0,784285.0,3000740.0,3884.0,18.4,51.6,964.4,4.5
112022,6,3,,,,,18.4,51.6,964.4,4.5
112022,7,3,6215638.0,6387670.0,9341148.0,1503.0,18.4,51.6,964.4,4.5
112022,8,3,1497186.0,1497186.0,4807068.0,3211.0,18.4,51.6,964.4,4.5
112022,9,3,149149.0,149152.0,294029.0,1971.0,18.4,51.6,964.4,4.5
122022,1,3,931381.0,961161.0,7488433.0,8040.0,21.0,25.2,960.1,4.4
122022,2,3,31780.0,32000.0,40740.0,1282.0,21.0,25.2,960.1,4.4
122022,3,3,30077.0,30394.0,44617.0,1483.0,21.0,25.2,960.1,4.4
122022,4,3,,,,,21.0,25.2,960.1,4.4
122022,5,3,772541.0,784285.0,3000740.0,3884.0,21.0,25.2,960.1,4.4
122022,6,3,,,,,21.0,25.2,960.1,4.4
122022,7,3,6215638.0,6387670.0,9341148.0,1503.0,21.0,25.2,960.1,4.4
122022,8,3,1528992.0,1528992.0,5288030.0,3459.0,21.0,25.2,960.1,4.4
122022,9,3,149149.0,149152.0,294029.0,1971.0,21.0,25.2,960.1,4.4
12023,1,3,868033.0,868034.0,7108592.0,8189.0,22.8,132.4,960.4,4.1
12023,2,3,28680.0,28695.0,47123.0,1643.0,22.8,132.4,960.4,4.1
12023,3,3,27373.0,27374.0,41995.0,1534.0,22.8,132.4,960.4,4.1
12023,4,3,,,,,22.8,132.4,960.4,4.1
12023,5,3,840704.0,840704.0,5830607.0,6935.0,22.8,132.4,960.4,4.1
12023,6,3,,,,,22.8,132.4,960.4,4.1
12023,7,3,6628647.0,6628647.0,21256537.0,3207.0,22.8,132.4,960.4,4.1
12023,8,3,1463754.0,1463754.0,4078019.0,2786.0,22.8,132.4,960.4,4.1
12023,9,3,147792.0,147795.0,314438.0,2128.0,22.8,132.4,960.4,4.1
22023,1,3,844347.0,867307.0,6828316.0,8087.0,21.6,101.0,960.5,4.1
22023,2,3,28330.0,28350.0,44461.0,1569.0,21.6,101.0,960.5,4.1
22023,3,3,25634.0,25635.0,40223.0,1569.0,21.6,101.0,960.5,4.1
22023,4,3,,,,,21.6,101.0,960.5,4.1
22023,5,3,833433.0,834342.0,5048848.0,6058.0,21.6,101.0,960.5,4.1
22023,6,3,,,,,21.6,101.0,960.5,4.1
22023,7,3,6618511.0,6638744.0,18252592.0,2758.0,21.6,101.0,960.5,4.1
22023,8,3,1461854.0,1461854.0,4060499.0,2778.0,21.6,101.0,960.5,4.1
22023,9,3,148429.0,148432.0,304600.0,2052.0,21.6,101.0,960.5,4.1
32023,1,3,833836.0,857896.0,6656454.0,7983.0,22.2,141.4,962.1,3.8
32023,2,3,28350.0,28382.0,40765.0,1438.0,22.2,141.4,962.1,3.8
32023,3,3,21602.0,21607.0,32963.0,1526.0,22.2,141.4,962.1,3.8
32023,4,3,,,,,22.2,141.4,962.1,3.8
32023,5,3,820136.0,825563.0,4135355.0,5042.0,22.2,141.4,962.1,3.8
32023,6,3,,,,,22.2,141.4,962.1,3.8
32023,7,3,6615242.0,6637125.0,14734259.0,2227.0,22.2,141.4,962.1,3.8
32023,8,3,1461854.0,1461854.0,4060499.0,2778.0,22.2,141.4,962.1,3.8
32023,9,3,148334.0,148337.0,290835.0,1961.0,22.2,141.4,962.1,3.8
42023,1,3,833836.0,857896.0,6656454.0,7983.0,16.9,37.6,963.3,3.9
42023,2,3,28350.0,28382.0,40765.0,1438.0,16.9,37.6,963.3,3.9
42023,3,3,21602.0,21607.0,32963.0,1526.0,16.9,37.6,963.3,3.9
42023,4,3,,,,,16.9,37.6,963.3,3.9
42023,5,3,820136.0,825563.0,4135355.0,5042.0,16.9,37.6,963.3,3.9
42023,6,3,,,,,16.9,37.6,963.3,3.9
42023,7,3,6615242.0,6637125.0,14734259.0,2227.0,16.9,37.6,963.3,3.9
42023,8,3,1461854.0,1461854.0,4060499.0,2778.0,16.9,37.6,963.3,3.9
42023,9,3,148334.0,148337.0,290835.0,1961.0,16.9,37.6,963.3,3.9
52023,1,3,851964.0,861224.0,6859735.0,8052.0,15.6,209.6,965.5,3.8
52023,2,3,28329.0,28361.0,40725.0,1438.0,15.6,209.6,965.5,3.8
52023,3,3,19300.0,19711.0,28709.0,1488.0,15.6,209.6,965.5,3.8
52023,4,3,,,,,15.6,209.6,965.5,3.8
52023,5,3,817025.0,823267.0,3955369.0,4841.0,15.6,209.6,965.5,3.8
52023,6,3,,,,,15.6,209.6,965.5,3.8
52023,7,3,6653727.0,6658472.0,12970362.0,1949.0,15.6,209.6,965.5,3.8
52023,8,3,1500318.0,1500318.0,4710903.0,3140.0,15.6,209.6,965.5,3.8
52023,9,3,148113.0,148116.0,290289.0,1960.0,15.6,209.6,965.5,3.8
62023,1,3,851964.0,861224.0,6859735.0,8052.0,13.0,94.0,966.0,3.9
62023,2,3,28329.0,28361.0,40725.0,1438.0,13.0,94.0,966.0,3.9
62023,3,3,19300.0,19711.0,28709.0,1488.0,13.0,94.0,966.0,3.9
62023,4,3,,,,,13.0,94.0,966.0,3.9
62023,5,3,817025.0,823267.0,3955369.0,4841.0,13.0,94.0,966.0,3.9
62023,6,3,,,,,13.0,94.0,966.0,3.9
62023,7,3,6653727.0,6658472.0,12970362.0,1949.0,13.0,94.0,966.0,3.9
62023,8,3,1500318.0,1500318.0,4710903.0,3140.0,13.0,94.0,966.0,3.9
62023,9,3,148113.0,148116.0,290289.0,1960.0,13.0,94.0,966.0,3.9
72023,1,3,845071.0,859196.0,6892329.0,8156.0,11.7,254.4,966.1,4.5
72023,2,3,28329.0,28361.0,40688.0,1436.0,11.7,254.4,966.1,4.5
72023,3,3,19249.0,19660.0,27899.0,1449.0,11.7,254.4,966.1,4.5
72023,4,3,,,,,11.7,254.4,966.1,4.5
72023,5,3,816948.0,823326.0,3954830.0,4841.0,11.7,254.4,966.1,4.5
72023,6,3,,,,,11.7,254.4,966.1,4.5
72023,7,3,6646966.0,6651731.0,12708118.0,1912.0,11.7,254.4,966.1,4.5
72023,8,3,1499759.0,1499759.0,4808435.0,3206.0,11.7,254.4,966.1,4.5
72023,9,3,148110.0,148113.0,290269.0,1960.0,11.7,254.4,966.1,4.5
82023,1,3,845071.0,859196.0,6892329.0,8156.0,13.2,85.4,963.5,4.4
82023,2,3,28329.0,28361.0,40688.0,1436.0,13.2,85.4,963.5,4.4
82023,3,3,19249.0,19660.0,27899.0,1449.0,13.2,85.4,963.5,4.4
82023,4,3,,,,,13.2,85.4,963.5,4.4
82023,5,3,816948.0,823326.0,3954830.0,4841.0,13.2,85.4,963.5,4.4
82023,6,3,,,,,13.2,85.4,963.5,4.4
82023,7,3,6646966.0,6651731.0,12708118.0,1912.0,13.2,85.4,963.5,4.4
82023,8,3,1499759.0,1499759.0,4808435.0,3206.0,13.2,85.4,963.5,4.4
82023,9,3,148110.0,148113.0,290269.0,1960.0,13.2,85.4,963.5,4.4
92023,1,3,840593.0,854749.0,6939953.0,8256.0,14.0,502.0,961.9,5.2
92023,2,3,28329.0,28361.0,40688.0,1436.0,14.0,502.0,961.9,5.2
92023,3,3,19249.0,19660.0,27899.0,1449.0,14.0,502.0,961.9,5.2
92023,4,3,,,,,14.0,502.0,961.9,5.2
92023,5,3,816218.0,823196.0,3963759.0,4856.0,14.0,502.0,961.9,5.2
92023,6,3,,,,,14.0,502.0,961.9,5.2
92023,7,3,6636966.0,6641731.0,12688796.0,1912.0,14.0,502.0,961.9,5.2
92023,8,3,1495354.0,1495454.0,4796057.0,3207.0,14.0,502.0,961.9,5.2
92023,9,3,148150.0,148153.0,298152.0,2013.0,14.0,502.0,961.9,5.2
102023,1,3,835415.0,851708.0,7066687.0,8459.0,15.3,70.0,961.7,4.5
102023,2,3,28331.0,28360.0,40691.0,1436.0,15.3,70.0,961.7,4.5
102023,3,3,19249.0,19660.0,28016.0,1455.0,15.3,70.0,961.7,4.5
102023,4,3,,,,,15.3,70.0,961.7,4.5
102023,5,3,816193.0,823031.0,3962100.0,4854.0,15.3,70.0,961.7,4.5
102023,6,3,,,,,15.3,70.0,961.7,4.5
102023,7,3,6637135.0,6640385.0,12688793.0,1912.0,15.3,70.0,961.7,4.5
102023,8,3,1500855.0,1502179.0,3723130.0,2481.0,15.3,70.0,961.7,4.5
102023,9,3,147927.0,147927.0,298425.0,2017.0,15.3,70.0,961.7,4.5
112023,1,3,835415.0,851708.0,7066687.0,8459.0,18.2,183.8,959.6,4.5
112023,2,3,28331.0,28360.0,40691.0,1436.0,18.2,183.8,959.6,4.5
112023,3,3,19249.0,19660.0,28016.0,1455.0,18.2,183.8,959.6,4.5
112023,4,3,,,,,18.2,183.8,959.6,4.5
112023,5,3,816193.0,823031.0,3962100.0,4854.0,18.2,183.8,959.6,4.5
112023,6,3,,,,,18.2,183.8,959.6,4.5
112023,7,3,6637135.0,6640385.0,12688793.0,1912.0,18.2,183.8,959.6,4.5
112023,8,3,1500855.0,1502179.0,3723130.0,2481.0,18.2,183.8,959.6,4.5
112023,9,3,147927.0,147927.0,298425.0,2017.0,18.2,183.8,959.6,4.5
122023,1,3,829045.0,845423.0,7109123.0,8575.0,20.1,32.2,960.8,4.5
122023,2,3,28328.0,28357.0,40687.0,1436.0,20.1,32.2,960.8,4.5
122023,3,3,19249.0,19660.0,28016.0,1455.0,20.1,32.2,960.8,4.5
122023,4,3,,,,,20.1,32.2,960.8,4.5
122023,5,3,815828.0,822666.0,3960378.0,4854.0,20.1,32.2,960.8,4.5
122023,6,3,,,,,20.1,32.2,960.8,4.5
122023,7,3,6639040.0,6642290.0,12693487.0,1912.0,20.1,32.2,960.8,4.5
122023,8,3,1496316.0,1505807.0,2620493.0,1751.0,20.1,32.2,960.8,4.5
122023,9,3,147824.0,147824.0,298474.0,2019.0,20.1,32.2,960.8,4.5
12024,1,3,902818.0,902820.0,7366139.0,8159.0,20.7,101.9,961.9,4.4
12024,2,3,27766.0,27918.0,46266.0,1666.0,20.7,101.9,961.9,4.4
12024,3,3,18887.0,18906.0,28059.0,1486.0,20.7,101.9,961.9,4.4
12024,4,3,,,,,20.7,101.9,961.9,4.4
12024,5,3,824786.0,827250.0,5917986.0,7175.0,20.7,101.9,961.9,4.4
12024,6,3,,,,,20.7,101.9,961.9,4.4
12024,7,3,6716022.0,6716122.0,21446876.0,3193.0,20.7,101.9,961.9,4.4
12024,8,3,1499759.0,1499759.0,4547269.0,3032.0,20.7,101.9,961.9,4.4
12024,9,3,148398.0,148477.0,293401.0,1977.0,20.7,101.9,961.9,4.4
22024,1,3,903275.0,905227.0,7372768.0,8162.0,22.3,102.1,962.5,4.3
22024,2,3,27514.0,27673.0,48847.0,1775.0,22.3,102.1,962.5,4.3
22024,3,3,20346.0,20365.0,30194.0,1484.0,22.3,102.1,962.5,4.3
22024,4,3,,,,,22.3,102.1,962.5,4.3
22024,5,3,815603.0,818267.0,5509461.0,6755.0,22.3,102.1,962.5,4.3
22024,6,3,,,,,22.3,102.1,962.5,4.3
22024,7,3,6691698.0,6692798.0,21727804.0,3247.0,22.3,102.1,962.5,4.3
22024,8,3,1497903.0,1497903.0,4498559.0,3003.0,22.3,102.1,962.5,4.3
22024,9,3,149024.0,149103.0,287918.0,1932.0,22.3,102.1,962.5,4.3
32024,1,3,896295.0,898640.0,7411565.0,8269.0,20.9,83.2,962.3,3.9
32024,2,3,27600.0,27680.0,46267.0,1676.0,20.9,83.2,962.3,3.9
32024,3,3,20513.0,20513.0,31724.0,1547.0,20.9,83.2,962.3,3.9
32024,4,3,,,,,20.9,83.2,962.3,3.9
32024,5,3,810111.0,811944.0,5007602.0,6181.0,20.9,83.2,962.3,3.9
32024,6,3,,,,,20.9,83.2,962.3,3.9
32024,7,3,6698706.0,6700006.0,21729500.0,3244.0,20.9,83.2,962.3,3.9
32024,8,3,1498453.0,1498453.0,4507277.0,3008.0,20.9,83.2,962.3,3.9
32024,9,3,151234.0,151313.0,290645.0,1922.0,20.9,83.2,962.3,3.9
