Country,Region,Year,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Decade,Regional Happiness Ratio,Region_Australia and New Zealand,Region_Central and Eastern Europe,Region_Eastern Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe,Region_nan
Philippines,Southeastern Asia,2015,90,5.073,0.3365076335877862,0.6296593673965938,0.5093251533742331,0.8638812154696132,0.298195211641521,0.22248192640104364,2010,0.9540297135215331,False,False,False,False,False,False,True,False,False,False,False
Somaliland region,Sub-Saharan Africa,2015,91,5.057,0.08991889312977099,0.5787834549878346,0.3845135845749343,0.6433977900552487,0.5990885703052675,0.558564068901047,2010,1.2032454554106786,False,False,False,False,False,False,False,False,True,False,False
Morocco,Middle East and Northern Africa,2015,92,5.013,0.35056774809160307,0.38987226277372267,0.5342156003505697,0.5758425414364641,0.0855770500537389,0.15484408689822615,2010,0.9271486434001,False,False,False,False,True,False,False,False,False,False,False
Macedonia,Central and Eastern Europe,2015,93,5.007,0.43822041984732824,0.6096836982968371,0.6445661700262928,0.46211325966850825,0.26678991385269774,0.09651936004058632,2010,0.9388833209401573,False,True,False,False,False,False,False,False,False,False,False
Mozambique,Sub-Saharan Africa,2015,94,4.971,0.03963740458015267,0.6242457420924574,0.08002629272567922,0.4701243093922652,0.2657160244906179,0.28270913735935205,2010,1.1827829066336728,False,False,False,False,False,False,False,False,True,False,False
Albania,Central and Eastern Europe,2015,95,4.959,0.41921278625954195,0.48925790754257914,0.712751971954426,0.49354972375690603,0.17029498861781395,0.11619648131035858,2010,0.9298826420096344,False,True,False,False,False,False,False,False,False,False,False
Bosnia and Herzegovina,Central and Eastern Europe,2015,96,4.949,0.3970562977099236,0.5590997566909975,0.6930850131463628,0.12769337016574586,0.29601163660529206,0.004112989436683517,2010,0.9280075005657756,False,True,False,False,False,False,False,False,False,False,False
Lesotho,Sub-Saharan Africa,2015,97,4.898,0.17912690839694656,0.6332299270072993,0.0667134092900964,0.4387707182320442,0.19554332073071293,0.2265586780453335,2010,1.1654135338345863,False,False,False,False,False,False,False,False,True,False,False
Dominican Republic,Latin America and Caribbean,2015,98,4.885,0.42718034351145034,0.7129075425790755,0.5856704645048203,0.7965745856353591,0.25873574363709906,0.25790436846587306,2010,0.7949964122707734,False,False,False,True,False,False,False,False,False,False,False
Laos,Southeastern Asia,2015,99,4.876,0.2818034351145038,0.4489233576642336,0.4812357581069237,0.8230801104972376,0.5034393329430217,0.4393651138772626,2010,0.9169818417368412,False,False,False,False,False,False,True,False,False,False,False
Mongolia,Eastern Asia,2015,100,4.874,0.3951288167938931,0.7911192214111923,0.5282033304119194,0.6025690607734806,0.3965038166879174,0.048304977260785274,2010,0.8663092099416417,False,False,True,False,False,False,False,False,False,False,False
Swaziland,Sub-Saharan Africa,2015,101,4.867,0.3397232824427481,0.6525790754257909,0.0663102541630149,0.42345303867403317,0.21786828735795016,0.05544382236234168,2010,1.158037498810317,False,False,False,False,False,False,False,False,True,False,False
Greece,Western Europe,2015,102,4.857,0.5506011450381679,0.565285888077859,0.7731200701139351,0.10633977900552487,0.0,0.02531209798699063,2010,0.7260503124955511,False,False,False,False,False,False,False,False,False,True,False
Lebanon,Middle East and Northern Africa,2015,103,4.839,0.4893320610687023,0.48662408759124093,0.7357318141980719,0.4684530386740332,0.2607642013210276,0.08302078237393777,2010,0.8949675414747824,False,False,False,False,True,False,False,False,False,False,False
Hungary,Central and Eastern Europe,2015,104,4.8,0.5347996183206106,0.731234793187348,0.6652497808939527,0.44353591160220995,0.15273093149579725,0.04997191571089489,2010,0.9000678930522779,False,True,False,False,False,False,False,False,False,False,False
Honduras,Latin America and Caribbean,2015,105,4.788,0.28402671755725184,0.5799756690997567,0.6092024539877301,0.5545303867403315,0.27476055934013466,0.12366146654345818,2010,0.7792104036750181,False,False,False,True,False,False,False,False,False,False,False
Tajikistan,Central and Eastern Europe,2015,106,4.786,0.1862929389312977,0.5204562043795621,0.5028834355828221,0.6521546961325967,0.27412815782690986,0.27308800347882806,2010,0.8974426950308753,False,True,False,False,False,False,False,False,False,False,False
Tunisia,Middle East and Northern Africa,2015,107,4.739,0.4203864503816793,0.36757299270072996,0.6467397020157756,0.3628176795580111,0.07673536097261502,0.11519994201953217,2010,0.8764726553108066,False,False,False,False,True,False,False,False,False,False,False
Palestinian Territories,Middle East and Northern Africa,2015,108,4.715,0.285625,0.5630048661800486,0.5785714285714286,0.3383839779005525,0.13424810236400117,0.23382435542026778,2010,0.8720338826314524,False,False,False,False,True,False,False,False,False,False,False
Bangladesh,Southern Asia,2015,109,4.694,0.1896612595419847,0.2622019464720195,0.5272918492550394,0.5638121546961327,0.2532231115784226,0.2277364062981283,2010,1.024699058192478,False,False,False,False,False,False,False,True,False,False,False
Iran,Middle East and Northern Africa,2015,110,4.686,0.48129770992366405,0.3311861313868613,0.6117879053461875,0.41482044198895024,0.45444611382413547,0.10623108840209454,2010,0.8666703656438995,False,False,False,False,True,False,False,False,False,False,False
Ukraine,Central and Eastern Europe,2015,111,4.681,0.3812356870229007,0.7316180048661801,0.5906222611744084,0.34700276243093925,0.18226288895299242,0.05365005163885416,2010,0.8777537098703568,False,True,False,False,False,False,False,False,False,False,False
Iraq,Middle East and Northern Africa,2015,112,4.677,0.4701765267175572,0.49810827250608275,0.527931638913234,0.0,0.21384716830216235,0.24982334076208076,2010,0.8650058258891417,False,False,False,False,True,False,False,False,False,False,False
South Africa,Sub-Saharan Africa,2015,113,4.642,0.43916507633587787,0.7206082725060827,0.2426643295354952,0.4586602209944751,0.14286308146868598,0.16096827381275933,2010,1.1045017607309413,False,False,False,False,False,False,False,False,True,False,False
Ghana,Sub-Saharan Africa,2015,114,4.633,0.2602958015267175,0.41334549878345506,0.35172655565293603,0.5848342541436464,0.27547648558152116,0.07890779293725426,2010,1.1023603312077663,False,False,False,False,False,False,False,False,True,False,False
Zimbabwe,Sub-Saharan Africa,2015,115,4.61,0.129293893129771,0.6281995133819951,0.2933829973707274,0.3571961325966851,0.22655485908677364,0.14638256237430017,2010,1.0968877890929858,False,False,False,False,False,False,False,False,True,False,False
Liberia,Sub-Saharan Africa,2015,116,4.571,0.03396946564885496,0.48034063260340637,0.29974583698510077,0.39407458563535913,0.2906899182109854,0.11291696109872987,2010,1.087608261159227,False,False,False,False,False,False,False,False,True,False,False
India,Southern Asia,2015,117,4.565,0.30772423664122134,0.2322019464720195,0.45161262050832607,0.5495303867403315,0.315902454011815,0.1538656665035966,2010,0.9965383895715089,False,False,False,False,False,False,False,True,False,False,False
Sudan,Sub-Saharan Africa,2015,118,4.55,0.24860209923664123,0.6168126520681266,0.3232077125328659,0.1392403314917127,0.22744976688850682,0.2656230182457285,2010,1.0826115922718187,False,False,False,False,False,False,False,False,True,False,False
Haiti,Latin America and Caribbean,2015,119,4.518,0.12725667938931298,0.4519586374695864,0.340464504820333,0.33736187845303867,0.5511080885153428,0.3111920421807904,2010,0.7352699673775547,False,False,False,True,False,False,False,False,False,False,False
Congo (Kinshasa),Sub-Saharan Africa,2015,120,4.517,0.0,0.6090024330900244,0.08594215600350569,0.31222375690607734,0.2963218713098929,0.13815658350093313,2010,1.0747596840201772,False,False,False,False,False,False,False,False,True,False,False
Nepal,Southern Asia,2015,121,4.514,0.17174141221374045,0.525845498783455,0.4984574934268186,0.528756906077348,0.38535923153033347,0.10702831983475566,2010,0.9854051019771721,False,False,False,False,False,False,False,True,False,False,False
Ethiopia,Sub-Saharan Africa,2015,122,4.512,0.09099713740458015,0.36743309002433094,0.3861086765994741,0.6001381215469613,0.2902484303621303,0.2726531499701038,2010,1.0735700009517464,False,False,False,False,False,False,False,False,True,False,False
Sierra Leone,Sub-Saharan Africa,2015,123,4.507,0.15755725190839692,0.5813321167883212,0.0,0.5640883977900553,0.2563970512485696,0.15919262198546863,2010,1.0723803178833158,False,False,False,False,False,False,False,False,True,False,False
Mauritania,Sub-Saharan Africa,2015,124,4.436,0.21663645038167936,0.5286374695863747,0.31440841367221734,0.3346961325966851,0.2613130781060906,0.3163740464930876,2010,1.0554868183116017,False,False,False,False,False,False,False,False,True,False,False
Kenya,Sub-Saharan Africa,2015,125,4.419,0.17400286259541983,0.6075182481751825,0.3631463628396144,0.5830801104972376,0.44795504923556406,0.10579623489337028,2010,1.0514418958789378,False,False,False,False,False,False,False,False,True,False,False
Djibouti,Sub-Saharan Africa,2015,126,4.369,0.2100429389312977,0.36013990267639906,0.31806310254163017,0.6363812154696132,0.21588755809011403,0.5092315776122919,2010,1.039545065194632,False,False,False,False,False,False,False,False,True,False,False
Armenia,Central and Eastern Europe,2015,127,4.35,0.3665124045801526,0.4726946472019465,0.6397020157756353,0.27412983425414367,0.09372667710152245,0.07066369516769039,2010,0.8156865280786267,False,True,False,False,False,False,False,False,False,False,False
Botswana,Sub-Saharan Africa,2015,128,4.332,0.4740219465648855,0.6719221411192214,0.04185801928133216,0.6836325966850829,0.12482174018574492,0.22601511115942816,2010,1.030741410488246,False,False,False,False,False,False,False,False,True,False,False
Myanmar,Southeastern Asia,2015,129,4.307,0.12933206106870226,0.4312956204379562,0.4228396143733567,0.6079696132596685,0.5990885703052675,0.3448750702107228,2010,0.8099755521658275,False,False,False,False,False,False,True,False,False,False,False
Georgia,Central and Eastern Europe,2015,130,4.297,0.3539599236641221,0.23456204379562046,0.6391411042944786,0.5604558011049724,0.06618738101618651,0.558564068901047,2010,0.8057482784261745,False,True,False,False,False,False,False,False,False,False,False
Malawi,Sub-Saharan Africa,2015,131,4.292,0.00765267175572519,0.2502068126520681,0.19773882559158631,0.5946685082872928,0.39528674207756026,0.12641553876537842,2010,1.0212239459408015,False,False,False,False,False,False,False,False,True,False,False
Sri Lanka,Southern Asia,2015,132,4.271,0.3984923664122137,0.619860097323601,0.6205609114811569,0.7420718232044199,0.48716394305550076,0.16631334819082821,2010,0.932358261086509,False,False,False,False,False,False,False,True,False,False,False
Cameroon,Sub-Saharan Africa,2015,133,4.252,0.201574427480916,0.5399452554744526,0.20510078878177038,0.6810635359116022,0.24601612074846466,0.10483593339493757,2010,1.0117064813933567,False,False,False,False,False,False,False,False,True,False,False
Bulgaria,Central and Eastern Europe,2015,134,4.218,0.4829007633587786,0.6728345498783455,0.6717703768624014,0.4224723756906077,0.1422426120594843,0.015799677483647696,2010,0.7909346610196891,False,True,False,False,False,False,False,False,False,False,False
Egypt,Middle East and Northern Africa,2015,135,4.194,0.42070610687022897,0.45437956204379565,0.5408588957055215,0.23878453038674036,0.13472538652492552,0.11458389954883949,2010,0.7756755257171393,False,False,False,False,True,False,False,False,False,False,False
Yemen,Middle East and Northern Africa,2015,136,4.077,0.26072996183206104,0.41419099756691,0.3511305872042068,0.49131215469613265,0.10895204183500974,0.14230581073001033,2010,0.7540365089052877,False,False,False,False,True,False,False,False,False,False,False
Angola,Sub-Saharan Africa,2015,137,4.033,0.3615362595419847,0.5233576642335767,0.14621384750219107,0.1434254143646409,0.14728989206125948,0.12904277871392075,2010,0.9595983629960979,False,False,False,False,False,False,False,False,True,False,False
Mali,Sub-Saharan Africa,2015,138,3.995,0.12439885496183206,0.629720194647202,0.18039439088518844,0.5366988950276244,0.224299691426406,0.22380460582341324,2010,0.9505567716760256,False,False,False,False,False,False,False,False,True,False,False
Congo (Brazzaville),Sub-Saharan Africa,2015,139,3.989,0.3237881679389313,0.4032238442822385,0.27213847502191063,0.5727348066298342,0.1478149046382763,0.21173742095631534,2010,0.9491291519939088,False,False,False,False,False,False,False,False,True,False,False
Comoros,Sub-Saharan Africa,2015,140,3.956,0.11405534351145037,0.4821958637469587,0.31827344434706395,0.31653314917127073,0.20810782626704688,0.3605660343171894,2010,0.9412772437422671,False,False,False,False,False,False,False,False,True,False,False
Uganda,Sub-Saharan Africa,2015,141,3.931,0.10067748091603053,0.6891666666666667,0.2967659947414549,0.6315883977900553,0.3468185355356908,0.13167001866246308,2010,0.9353288284001142,False,False,False,False,False,False,False,False,True,False,False
Senegal,Sub-Saharan Africa,2015,142,3.904,0.17413167938931298,0.5937895377128954,0.3815950920245399,0.5079005524861878,0.24870084415366422,0.19410773495678643,2010,0.9289045398305892,False,False,False,False,False,False,False,False,True,False,False
Gabon,Sub-Saharan Africa,2015,143,3.896,0.5058396946564886,0.5506569343065694,0.38012269938650306,0.4408011049723757,0.08140081364565069,0.20095667771919334,2010,0.9270010469211002,False,False,False,False,False,False,False,False,True,False,False
Niger,Sub-Saharan Africa,2015,144,3.845,0.033110687022900764,0.4699817518248175,0.2603593339176161,0.6587292817679559,0.23132770069601727,0.28336141762243844,2010,0.9148662796231085,False,False,False,False,False,False,False,False,True,False,False
Cambodia,Southeastern Asia,2015,145,3.819,0.21964694656488548,0.3816058394160584,0.5356178790534619,0.915,0.4815677862686626,0.13130764073852622,2010,0.7182021438869968,False,False,False,False,False,False,True,False,False,False,False
Tanzania,Sub-Saharan Africa,2015,146,3.781,0.13606870229007634,0.6099026763990268,0.33492550394390885,0.45411602209944757,0.41018994000242365,0.10412929644326067,2010,0.8996383363471971,False,False,False,False,False,False,False,False,True,False,False
Madagascar,Sub-Saharan Africa,2015,147,3.681,0.09935114503816793,0.4063321167883212,0.4094741454864154,0.2649723756906078,0.2545475751249877,0.14719791270315813,2010,0.8758446749785858,False,False,False,False,False,False,False,False,True,False,False
